PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT,ADDITONAL ANCESTRY DESCRIPTION
25503805,Karnes JH,Hispanic or Latin American,NR,NR,
25503805,Karnes JH,Asian unspecified,NR,NR,
25503805,Karnes JH,European,NR,NR,
25493955,Gorski M,European,NR,NR,
25493955,Gorski M,European,NR,NR,
25646338,Mozaffarian D,European,NR,U.S.,
25646338,Mozaffarian D,African American or Afro-Caribbean,NR,U.S.,
25646338,Mozaffarian D,East Asian,NR,U.S.,
25646338,Mozaffarian D,Hispanic or Latin American,NR,U.S.,
25562672,Byrne EM,European,NR,Australia,
25562672,Byrne EM,European,NR,U.S.,
25483131,Ghassibe-Sabbagh M,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,Lebanon,
25476525,Germain M,European,NR,"Belgium, France",
25476525,Germain M,European,NR,Finland,
25488688,Pino-Yanes M,Hispanic or Latin American,"Puerto Rico, Mexico","Puerto Rico, U.S.",
25488688,Pino-Yanes M,Hispanic or Latin American,NR,"Puerto Rico, U.S., Mexico",
25475840,Colodro-Conde L,NR,NR,NR,
25477429,Lieb W,European,NR,"Germany, France",
25500335,Tintle NL,NR,NR,U.S.,
25468567,Perez-Andreu V,European,NR,U.S.,
25468567,Perez-Andreu V,African American or Afro-Caribbean,NR,U.S.,
25468567,Perez-Andreu V,Hispanic or Latin American,NR,U.S.,
25468567,Perez-Andreu V,European,NR,NR,
25468567,Perez-Andreu V,African American or Afro-Caribbean,NR,U.S.,
25468567,Perez-Andreu V,Hispanic or Latin American,NR,NR,
25468567,Perez-Andreu V,Other,NR,NR,
25468567,Perez-Andreu V,Other,NR,NR,
25469926,Gottlieb DJ,European,NR,"Finland, U.S., Australia, Italy, Netherlands, Canada, Germany, U.K.",
25469926,Gottlieb DJ,African American or Afro-Caribbean,NR,U.S.,
25387706,Vaidyanathan U,European,NR,U.S.,
25387708,Vaidyanathan U,European,NR,U.S.,
25387707,Vaidyanathan U,European,NR,U.S.,
25436638,Malinowski JR,European,NR,U.S.,
25436638,Malinowski JR,African American or Afro-Caribbean,NR,U.S.,
25387704,Malone SM,European,NR,U.S.,
25429627,Oryoji D,East Asian,NR,Japan,
25429627,Oryoji D,East Asian,NR,Japan,
25434496,Kim S,East Asian,NR,Republic of Korea,
25434496,Kim S,East Asian,NR,Republic of Korea,
25431337,Bouzigon E,European,NR,Italy,
25431337,Bouzigon E,European,NR,"U.S., France",
25429064,He M,East Asian,NR,"Republic of Korea, Singapore, China, Philippines",
25429064,He M,East Asian,NR,"Republic of Korea, Singapore, China, Japan",
25648963,Debette S,European,U.K.,"Finland, U.S., Australia, Iceland, Netherlands, Germany, U.K., Croatia",
25648963,Debette S,European,NR,"U.S., Australia, Iceland, France",
25648963,Debette S,African American or Afro-Caribbean,NR,U.S.,
25420145,Debette S,European,NR,"Finland, U.S., Italy, Netherlands, Belgium, Germany, U.K., Switzerland, Spain, France",
25420145,Debette S,European,NR,"Sweden, U.S., Italy, Russian Federation, Netherlands, Germany, Switzerland, Spain, France",
25917933,Zai CC,European,NR,"Canada, U.K.",
25407941,Sleiman PM,European,NR,U.S.,
25407941,Sleiman PM,European,NR,NR,
25411163,Maitland ML,European,NR,NR,
25390645,Otowa T,African American or Afro-Caribbean,NR,U.S.,
25390645,Otowa T,European,NR,U.S.,
25385369,Ramanan VK,European,NR,U.S.,
25385369,Ramanan VK,European,NR,U.S.,
25385369,Ramanan VK,African American or Afro-Caribbean,NR,U.S.,
25385369,Ramanan VK,Other,NR,U.S.,
25385369,Ramanan VK,African American or Afro-Caribbean,NR,U.S.,
25385369,Ramanan VK,Other,NR,U.S.,
25383971,Dunstan SJ,South East Asian,NR,Viet Nam,
25383971,Dunstan SJ,South East Asian,NR,Viet Nam,
25383971,Dunstan SJ,Asian unspecified,NR,Nepal,
25383866,Kirkpatrick RM,European,NR,U.S.,
25378290,McQueen MB,European,NR,U.S.,
25378290,McQueen MB,African American or Afro-Caribbean,NR,U.S.,
25378290,McQueen MB,Hispanic or Latin American,NR,U.S.,
25378290,McQueen MB,"East Asian, Asian unspecified",NR,U.S.,
25378290,McQueen MB,Native American,NR,U.S.,
25378290,McQueen MB,NR,NR,U.S.,
25670933,Hanchard NA,African American or Afro-Caribbean,NR,U.S.,
25378659,Lemaitre RN,European,NR,U.S.,
25378659,Lemaitre RN,European,NR,U.S.,
25378659,Lemaitre RN,European,NR,U.S.,
25376901,Munir MS,African American or Afro-Caribbean,NR,U.S.,
25372704,Mtatiro SN,Sub-Saharan African,NR,United Republic of Tanzania,
25372704,Mtatiro SN,"Sub-Saharan African, African American or Afro-Caribbean",NR,U.K.,
25367360,Li Q,European,NR,"Finland, U.S., Australia, Italy, Netherlands, Germany, U.K., Croatia",
25367360,Li Q,East Asian,NR,"Singapore, China",
25367360,Li Q,South Asian,NR,Singapore,
25367360,Li Q,South East Asian,NR,Singapore,
25364816,Awata T,East Asian,NR,Japan,
25364816,Awata T,East Asian,NR,Japan,
25409777,Thyagarajan B,European,NR,"U.S., Denmark",
25409777,Thyagarajan B,NR,NR,NR,
25158072,Yu D,European,NR,"U.S., United Arab Emirates, Israel, Netherlands, Canada, South Africa, U.K.",
25456346,Nievergelt CM,European,NR,U.S.,
25456346,Nievergelt CM,"Hispanic or Latin American, Native American",NR,U.S.,
25456346,Nievergelt CM,African American or Afro-Caribbean,NR,U.S.,
25456346,Nievergelt CM,"East Asian, Other",NR,U.S.,
25456346,Nievergelt CM,European,NR,U.S.,
25352340,Benyamin B,European,NR,"Australia, Italy, Netherlands, Germany, U.K., Estonia",
25352340,Benyamin B,European,NR,"Italy, U.K., Switzerland, Estonia",
25352340,Benyamin B,European,NR,"Australia, Italy, Netherlands, Germany, U.K., Estonia",
25352340,Benyamin B,European,NR,"Italy, U.K., Switzerland, Estonia",
25352340,Benyamin B,European,NR,"Australia, Italy, Netherlands, Germany, U.K., Estonia",
25352340,Benyamin B,European,NR,"Italy, U.K., Switzerland, Estonia",
25352340,Benyamin B,European,NR,"Australia, Italy, Netherlands, Germany, U.K., Estonia",
25352340,Benyamin B,European,NR,"Italy, U.K., Switzerland, Estonia",
25353672,Fernandez-Navarro P,European,NR,Spain,
25350695,Postmus I,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
25350695,Postmus I,European,NR,"Finland, Sweden, Netherlands, U.K., Norway, Denmark",
25344690,Feenstra B,European,NR,Denmark,
25344690,Feenstra B,European,NR,Denmark,
25344690,Feenstra B,European,NR,Denmark,
25344690,Feenstra B,European,NR,Denmark,
25344690,Feenstra B,European,NR,Denmark,
25344690,Feenstra B,European,NR,Denmark,
25343990,Cornelis MC,European,NR,U.S.,
25343990,Cornelis MC,European,NR,"U.S., Australia, U.K.",
25342443,Lindstrom S,European,NR,Australia,
25342443,Lindstrom S,European,NR,"Sweden, U.S., Poland, U.K., Spain",
25342443,Lindstrom S,Other,NR,U.S.,
25342443,Lindstrom S,NR,NR,U.S.,
25342443,Lindstrom S,European,NR,Australia,
25342443,Lindstrom S,European,NR,"Sweden, U.S., Poland, U.K., Spain",
25342443,Lindstrom S,Other,NR,U.S.,
25342443,Lindstrom S,NR,NR,U.S.,
25342443,Lindstrom S,European,NR,Australia,
25342443,Lindstrom S,European,NR,"Sweden, U.S., Poland, U.K., Spain",
25342443,Lindstrom S,Other,NR,U.S.,
25342443,Lindstrom S,NR,NR,U.S.,
25338677,Kariuki SN,European,NR,NR,
25338677,Kariuki SN,European,NR,U.S.,
25338677,Kariuki SN,African American or Afro-Caribbean,NR,U.S.,
25340798,Kauwe JS,NR,NR,NR,
25335168,Hashimoto R,East Asian,NR,Japan,
25729143,Ahmetov I,Other,NR,Russian Federation,
25327703,Fejerman L,Hispanic or Latin American,NR,U.S.,
25327703,Fejerman L,Hispanic or Latin American,NR,"U.S., Colombia, Mexico",
25329471,van Leeuwen EM,European,NR,Netherlands,
25329471,van Leeuwen EM,European,NR,"Finland, U.S., Netherlands",
25329471,van Leeuwen EM,NR,NR,"U.S., Netherlands",
25457201,de Tayrac M,European,NR,France,
25457201,de Tayrac M,European,NR,"Italy, France",
25328121,Lee JY,East Asian,NR,Republic of Korea,
25328121,Lee JY,East Asian,NR,Republic of Korea,
25310577,Evans TJ,European,NR,Australia,
25310577,Evans TJ,European,NR,France,
25310821,Kim JH,East Asian,NR,Republic of Korea,
25451450,Jacobsen KK,European,NR,U.S.,
25451450,Jacobsen KK,European,NR,NR,
25305756,Kiryluk K,East Asian,NR,China,
25305756,Kiryluk K,European,NR,"U.S., Italy, France",
25305756,Kiryluk K,East Asian,NR,"China, Japan",
25305756,Kiryluk K,European,NR,"Poland, Czech Republic, Italy, Turkey, Germany, U.K., Hungary, France",
25297839,Crosslin DR,European,NR,U.S.,
25297839,Crosslin DR,African unspecified,NR,U.S.,
25297839,Crosslin DR,Hispanic or Latin American,NR,U.S.,
25411281,Dashti HS,European,NR,U.S.,
25293881,Patel YM,European,NR,U.S.,
25293881,Patel YM,African American or Afro-Caribbean,NR,U.S.,
25293881,Patel YM,Hispanic or Latin American,NR,U.S.,
25293881,Patel YM,East Asian,NR,U.S.,
25293881,Patel YM,Oceanian,NR,U.S.,
25293881,Patel YM,European,NR,U.S.,
25293881,Patel YM,African American or Afro-Caribbean,NR,U.S.,
25293881,Patel YM,Hispanic or Latin American,NR,U.S.,
25293881,Patel YM,East Asian,NR,U.S.,
25293881,Patel YM,Oceanian,NR,U.S.,
25288136,Cornelis MC,European,NR,"Finland, Sweden, U.S., Australia, Italy, Netherlands, Greece, Germany, U.K., Switzerland, Estonia, Denmark",
25288136,Cornelis MC,European,NR,"Sweden, U.S., Australia, Netherlands, U.K., Estonia",
25288136,Cornelis MC,African American or Afro-Caribbean,NR,U.S.,
25288136,Cornelis MC,European,NR,"Finland, Sweden, U.S., Australia, Italy, Netherlands, Greece, Germany, U.K., Switzerland, Estonia, Denmark",
25288136,Cornelis MC,European,NR,"Sweden, U.S., Australia, Netherlands, U.K., Estonia",
25288136,Cornelis MC,African American or Afro-Caribbean,NR,U.S.,
25284319,Sanchez-Mora C,European,NR,Spain,
25284319,Sanchez-Mora C,European,NR,"Netherlands, Germany, Norway",
25282103,Wood AR,European,NR,NR,
25282103,Wood AR,European,NR,NR,
25281661,Matsuda K,East Asian,NR,Japan,
25281661,Matsuda K,East Asian,NR,Japan,
25281661,Matsuda K,European,NR,NR,
25281659,van der Valk RJ,European,NR,"Finland, Sweden, U.S., Australia, Netherlands, Greece, Canada, Germany, U.K., Spain, Norway, Denmark",
25281659,van der Valk RJ,European,NR,"Finland, Sweden, U.S., Australia, Netherlands, Greece, Canada, Germany, U.K., Spain, Norway, Denmark",
25281659,van der Valk RJ,European,NR,"Finland, Netherlands, Germany, U.K., Spain",
25281659,van der Valk RJ,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,Netherlands,
25281659,van der Valk RJ,East Asian,NR,Singapore,
25281659,van der Valk RJ,Other,NR,Netherlands,
25279986,Skibola CF,European,NR,"Finland, Sweden, U.S., Australia, Italy, Netherlands, Greece, Canada, Germany, U.K., Spain, France, Norway, Denmark",
25279986,Skibola CF,European,NR,U.S.,
25271088,Singh A,European,NR,U.S.,
25271088,Singh A,East Asian,NR,U.S.,
25271088,Singh A,African American or Afro-Caribbean,NR,U.S.,
25271088,Singh A,Hispanic or Latin American,NR,U.S.,
25271088,Singh A,European,NR,U.S.,
25089948,Theusch E,European,NR,NR,
25089948,Theusch E,African American or Afro-Caribbean,NR,U.S.,
25534755,Chaste P,European,NR,NR,
25534755,Chaste P,NR,NR,NR,
25317112,Oh S,East Asian,NR,Republic of Korea,
25266886,Kim JJ,East Asian,NR,Republic of Korea,
25266886,Kim JJ,East Asian,NR,Republic of Korea,
25317111,Seo I,East Asian,NR,Republic of Korea,
25261932,Cerhan JR,European,NR,"Finland, Sweden, U.S., Australia, Italy, Netherlands, Greece, Canada, Germany, U.K., Spain, New Zealand, France, Norway, Denmark",
25261932,Cerhan JR,European,NR,U.S.,
25256182,Foroud T,European,NR,"U.S., Poland, Australia, New Zealand",
25256182,Foroud T,European,NR,"Finland, Netherlands",
25256105,Freitag-Wolf S,European,Germany,Germany,
25256105,Freitag-Wolf S,European,"Germany, Austria","Germany, Austria",
25303641,Zhang F,East Asian,NR,China,
25303641,Zhang F,East Asian,NR,China,
25249183,Lu X,East Asian,NR,China,
25249183,Lu X,East Asian,NR,China,
25249183,Lu X,East Asian,NR,China,
25249183,Lu X,East Asian,NR,China,
25249183,Lu X,East Asian,NR,China,
25249183,Lu X,East Asian,NR,China,
25246029,DiStefano JK,European,NR,U.S.,
25246029,DiStefano JK,European,NR,U.S.,
25248455,Ek WE,European,NR,Sweden,
25248455,Ek WE,European,NR,"Sweden, U.S., Italy, Greece, Belgium, Germany",
25241763,Springelkamp H,European,NR,"U.S., Australia, Netherlands, Germany, U.K.",
25241763,Springelkamp H,East Asian,NR,"Singapore, China",
25241763,Springelkamp H,South Asian,NR,Singapore,
25241763,Springelkamp H,South East Asian,NR,Singapore,
25245031,Luneburg N,European,NR,Germany,
25245031,Luneburg N,European,NR,Germany,
25245031,Luneburg N,NR,NR,U.S.,
25241909,Lee JH,European,NR,NR,
25241909,Lee JH,European,NR,NR,
25241909,Lee JH,African American or Afro-Caribbean,NR,U.S.,
25245031,Luneburg N,European,NR,Germany,
25245031,Luneburg N,European,NR,Germany,
25245031,Luneburg N,NR,NR,U.S.,
25245031,Luneburg N,European,NR,Germany,
25245031,Luneburg N,European,NR,Germany,
25245031,Luneburg N,NR,NR,U.S.,
25241909,Lee JH,European,NR,NR,
25352737,Ritchie MD,European,NR,U.S.,
25352737,Ritchie MD,African unspecified,NR,U.S.,
25352737,Ritchie MD,Other,NR,U.S.,
25352737,Ritchie MD,"European, African unspecified, Other",NR,U.S.,
25240745,Lopez S,European,NR,NR,
25234806,Dijkstra AE,European,NR,Netherlands,
25234806,Dijkstra AE,European,NR,Netherlands,
25237182,Erickson SW,European,NR,U.S.,
25233373,Simpson CL,European,NR,"Italy, Germany",
25233373,Simpson CL,European,NR,"U.S., Australia, Canada, U.K., Croatia",
25233373,Simpson CL,NR,NR,U.K.,
25234806,Dijkstra AE,European,NR,Netherlands,
25234806,Dijkstra AE,European,NR,"U.S., Bulgaria, Czech Republic, Netherlands, Ukraine, Canada, U.K., Spain, Norway, Denmark",
25233373,Simpson CL,European,NR,"Italy, Germany",
25233373,Simpson CL,European,NR,"Australia, U.K., Croatia",
25233373,Simpson CL,NR,NR,U.K.,
25223902,Go MJ,East Asian,NR,Republic of Korea,
25223902,Go MJ,East Asian,NR,Republic of Korea,
25226531,St Pourcain B,European,NR,U.K.,
25226531,St Pourcain B,European,NR,"Finland, Australia, Netherlands, U.K.",
25224454,Li J,African American or Afro-Caribbean,NR,U.S.,
25224454,Li J,African American or Afro-Caribbean,NR,U.S.,
25221879,Wu K,European,NR,NR,
25217961,Al Olama AA,European,NR,"Finland, Sweden, U.S., Poland, Bulgaria, Australia, Italy, Netherlands, Portugal, Greece, Germany, U.K., Spain, Denmark",
25217961,Al Olama AA,"Sub-Saharan African, African American or Afro-Caribbean",NR,"U.S., Ghana, Barbados",
25217961,Al Olama AA,East Asian,NR,"U.S., Japan",
25217961,Al Olama AA,Hispanic or Latin American,NR,U.S.,
25217962,Heap GA,NR,NR,U.K.,
25217962,Heap GA,European,NR,U.K.,
25217962,Heap GA,European,NR,U.K.,
25218607,Coleman EA,European,NR,NR,
25223841,Li J,European,NR,NR,
25223841,Li J,European,NR,NR,
25214527,Dube MP,European,NR,Canada,
25214527,Dube MP,European,NR,Canada,
25208829,Anderson D,European,NR,NR,
25208829,Anderson D,NR,NR,NR,
25208887,Ma Q,European,NR,"U.S., Republic of Ireland",
25201287,Del-Aguila JL,European,NR,U.S.,
25201287,Del-Aguila JL,African American or Afro-Caribbean,NR,U.S.,
25199915,Broer L,European,NR,"U.S., Italy, Netherlands, Denmark",
25201988,Rietveld CA,European,NR,NR,
25194280,Wei Q,East Asian,NR,China,
25194280,Wei Q,East Asian,NR,China,
25192705,Du M,European,NR,NR,
25187353,Goldstein JI,European,NR,"U.S., U.K.",
25188341,Beecham GW,NR,NR,NR,
25188341,Beecham GW,NR,NR,NR,
25188341,Beecham GW,NR,NR,NR,
25188341,Beecham GW,NR,NR,NR,
25188341,Beecham GW,NR,NR,NR,
25188341,Beecham GW,NR,NR,NR,
25188341,Beecham GW,NR,NR,NR,
25189868,Sung YJ,NR,NR,U.S.,
25186300,Terao C,East Asian,NR,Japan,
25186300,Terao C,East Asian,NR,Japan,
25187374,Hwang JY,East Asian,NR,"Republic of Korea, Singapore, China, Philippines, Japan",
25187374,Hwang JY,East Asian,NR,"Republic of Korea, China, Japan",
25410890,Frau F,European,NR,Italy,
25410890,Frau F,European,NR,NR,
25072098,Bloom AJ,European,NR,U.S.,
25072098,Bloom AJ,African American or Afro-Caribbean,NR,U.S.,
25173107,Chen Y,East Asian,NR,"China, China, Hong Kong SAR",
25173107,Chen Y,East Asian,NR,"Singapore, China",
25173106,Hysi PG,"South Asian, South East Asian, East Asian",NR,"Singapore, China",
25173106,Hysi PG,European,NR,"U.S., Australia, Netherlands, Germany, U.K., France",
25173105,Gharahkhani P,European,NR,Australia,
25173105,Gharahkhani P,European,NR,"U.S., Australia",
25130324,Cai DC,NR,NR,Netherlands,
25130324,Cai DC,European,NR,Germany,
25162662,Liao M,East Asian,NR,China,
25162662,Liao M,East Asian,NR,China,
25145502,Tang S,East Asian,NR,China,
25145502,Tang S,East Asian,NR,China,
25134534,Chen K,East Asian,NR,China,
25134534,Chen K,East Asian,NR,China,
25138779,Mitchell LE,European,NR,U.S.,
25138779,Mitchell LE,Other,NR,U.S.,
25138779,Mitchell LE,European,NR,U.S.,
25138779,Mitchell LE,Other,NR,U.S.,
25133637,Scannell Bryan M,South Asian,NR,Bangladesh,
25133637,Scannell Bryan M,South Asian,NR,Bangladesh,
25133637,Scannell Bryan M,South Asian,NR,Bangladesh,
25133637,Scannell Bryan M,South Asian,NR,Bangladesh,
25138779,Mitchell LE,European,NR,U.S.,
25138779,Mitchell LE,Other,NR,U.S.,
25138779,Mitchell LE,European,NR,U.S.,
25138779,Mitchell LE,Other,NR,U.S.,
25133637,Scannell Bryan M,South Asian,NR,Bangladesh,
25129146,Wu C,East Asian,NR,China,
25129146,Wu C,East Asian,NR,China,
25014791,Govind N,Sub-Saharan African,South Africa,South Africa,
25117820,Schneider BP,European,NR,U.S.,
25117820,Schneider BP,European,NR,U.S.,
25111785,Jamain S,European,France,France,
25111785,Jamain S,European,NR,Germany,
25111785,Jamain S,NR,NR,"U.S., U.K.",
25109461,Ollila HM,European,NR,Finland,
25109461,Ollila HM,European,NR,Finland,
25108383,Geller F,European,NR,Denmark,
25108383,Geller F,European,NR,"Sweden, Netherlands, Denmark",
25108386,Hou S,East Asian,NR,China,
25108386,Hou S,East Asian,NR,China,
25105248,Wang H,East Asian,NR,"U.S., Japan",
25105248,Wang H,African American or Afro-Caribbean,NR,U.S.,
25105248,Wang H,European,NR,"U.S., Israel, Australia, Canada, Germany, France",
25102180,Ng MC,African American or Afro-Caribbean,NR,U.S.,
25102180,Ng MC,African American or Afro-Caribbean,NR,U.S.,
25102180,Ng MC,European,NR,NR,
25096692,Chung WH,East Asian,NR,China,
25096692,Chung WH,East Asian,NR,"China, Japan",
25096692,Chung WH,Asian unspecified,NR,Malaysia,
25147783,Keene KL,European,NR,"U.S., Canada, U.K.",
25147783,Keene KL,African unspecified,NR,"U.S., Canada, U.K.",
25147783,Keene KL,Other,NR,"U.S., Canada, U.K.",
25096241,Keller MF,East Asian,NR,Japan,
25096241,Keller MF,European,NR,NR,
25096241,Keller MF,African American or Afro-Caribbean,NR,U.S.,
25096241,Keller MF,East Asian,NR,Japan,
25096241,Keller MF,European,NR,NR,
25096241,Keller MF,African American or Afro-Caribbean,NR,U.S.,
25096241,Keller MF,East Asian,NR,Japan,
25096241,Keller MF,European,NR,NR,
25096241,Keller MF,African American or Afro-Caribbean,NR,U.S.,
25140149,Hohman TJ,European,NR,"U.S., Canada",
25086665,Wolpin BM,European,NR,"Finland, Sweden, U.S., Australia, Italy, Netherlands, Greece, Germany, U.K., Spain, France, Norway, Denmark",
25086665,Wolpin BM,European,NR,"Finland, Sweden, U.S., Italy, Netherlands, Greece, Canada, Germany, U.K., Spain, France, Norway, Denmark",
25085501,Bunyavanich S,European,NR,"U.S., Barbados, Mexico",
25085501,Bunyavanich S,Hispanic or Latin American,NR,"U.S., Barbados, Mexico",
25085501,Bunyavanich S,"African American or Afro-Caribbean, European, Hispanic or Latin American",NR,"U.S., Barbados, Mexico",
25085501,Bunyavanich S,European,NR,"U.S., Barbados, Mexico",
